Year,TA_Jan_humidity,TA_Feb_humidity,TA_Mar_humidity,TA_Apr_humidity,TA_May_humidity,TA_Jun_humidity,TA_Jul_humidity,TA_Aug_humidity,TA_Sep_humidity,TA_Oct_humidity,TA_Nov_humidity,TA_Dec_humidity,TA_Jan_wind,TA_Feb_wind,TA_Mar_wind,TA_Apr_wind,TA_May_wind,TA_Jun_wind,TA_Jul_wind,TA_Aug_wind,TA_Sep_wind,TA_Oct_wind,TA_Nov_wind,TA_Dec_wind,TA_Jan_uva,TA_Feb_uva,TA_Mar_uva,TA_Apr_uva,TA_May_uva,TA_Jun_uva,TA_Jul_uva,TA_Aug_uva,TA_Sep_uva,TA_Oct_uva,TA_Nov_uva,TA_Dec_uva,TA_Jan_uvb,TA_Feb_uvb,TA_Mar_uvb,TA_Apr_uvb,TA_May_uvb,TA_Jun_uvb,TA_Jul_uvb,TA_Aug_uvb,TA_Sep_uvb,TA_Oct_uvb,TA_Nov_uvb,TA_Dec_uvb,TA_year_eva,TA_Jan_eva,TA_Feb_eva,TA_Mar_eva,TA_Apr_eva,TA_May_eva,TA_Jun_eva,TA_Jul_eva,TA_Aug_eva,TA_Sep_eva,TA_Oct_eva,TA_Nov_eva,TA_Dec_eva,TA_Jan_temp,TA_Feb_temp,TA_Mar_temp,TA_Apr_temp,TA_May_temp,TA_Jun_temp,TA_Jul_temp,TA_Aug_temp,TA_Sep_temp,TA_Oct_temp,TA_Nov_temp,TA_Dec_temp,TA_Jan_rain,TA_Feb_rain,TA_Mar_rain,TA_Apr_rain,TA_May_rain,TA_Jun_rain,TA_Jul_rain,TA_Aug_rain,TA_Sep_rain,TA_Oct_rain,TA_Nov_rain,TA_Dec_rain,TA_Wheat_Area,TA_Wheat_Production,TAS_wheat_price,TA_Barley_Area,TA_Barley_Production,TAS_Barley_price,TA_Rice_Area,TA_Rice_Production,TA_Rice_Price,TA_Corn (maize)_Area,TA_Corn (maize)_Production,TAS_Corn (maize)_price,TA_Oats_Area,TA_Oats_Production, TA_Oats_Price 
2000.00000 ,80.56000 ,74.69000 ,79.81000 ,86.69000 ,94.19000 ,95.94000 ,94.69000 ,92.50000 ,92.06000 ,88.81000 ,83.38000 ,81.12000 ,11.09000 ,11.69000 ,11.58000 ,12.01000 ,10.42000 ,10.25000 ,10.67000 ,11.06000 ,11.02000 ,11.83000 ,8.41000 ,14.48000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,96.07,163.80000 ,163.26000 ,117.30000 ,68.11000 ,48.48000 ,33.19000 ,30.04000 ,43.07000 ,75.65000 ,97.01000 ,128.80000 ,184.11000 ,14.430000 ,16.400000 ,13.720000 ,10.960000 ,9.330000 ,7.290000 ,6.480000 ,6.910000 ,8.400000 ,9.970000 ,14.090000 ,13.440000 ,75.550000 ,60.990000 ,61.770000 ,74.010000 ,168.840000 ,100.980000 ,173.760000 ,92.570000 ,173.020000 ,159.790000 ,62.760000 ,100.300000 , 6.3, 19.8,0, 9.1, 22.2, 0.0, 0.0, 0.0,0, 0.0, 0.0,0, 6.3, 9.7, - 
2001.00000 ,78.50000 ,74.12000 ,81.94000 ,88.75000 ,92.31000 ,95.88000 ,94.06000 ,93.94000 ,89.38000 ,88.25000 ,85.94000 ,85.06000 ,11.02000 ,9.98000 ,9.23000 ,10.04000 ,8.37000 ,12.36000 ,9.12000 ,10.98000 ,10.88000 ,13.41000 ,8.90000 ,10.42000 ,16.22000 ,13.87000 ,9.88000 ,6.13000 ,4.18000 ,2.58000 ,3.73000 ,4.80000 ,7.45000 ,10.93000 ,14.33000 ,14.57000 ,0.45000 ,0.38000 ,0.23000 ,0.11000 ,0.05000 ,0.02000 ,0.04000 ,0.05000 ,0.12000 ,0.20000 ,0.32000 ,0.37000 ,82.90,168.29000 ,148.62000 ,109.50000 ,63.43000 ,28.87000 ,33.82000 ,26.88000 ,51.58000 ,63.30000 ,89.35000 ,99.78000 ,111.33000 ,16.070000 ,16.380000 ,14.300000 ,11.100000 ,8.050000 ,7.870000 ,6.830000 ,7.270000 ,9.740000 ,10.230000 ,11.240000 ,11.580000 ,41.380000 ,24.630000 ,129.780000 ,90.800000 ,55.200000 ,166.130000 ,79.440000 ,227.660000 ,113.280000 ,170.690000 ,130.970000 ,95.220000 , 6.6, 25.6,0, 9.7, 26.0, 0.0, 0.0, 0.0,0, 0.0, 0.0,0, 6.6, 12.6, - 
2002.00000 ,84.25000 ,83.75000 ,85.62000 ,86.88000 ,89.56000 ,95.12000 ,95.38000 ,93.62000 ,92.12000 ,89.31000 ,84.38000 ,84.62000 ,10.42000 ,10.43000 ,10.21000 ,7.92000 ,7.91000 ,11.47000 ,9.64000 ,10.23000 ,11.38000 ,12.77000 ,11.01000 ,12.07000 ,14.70000 ,13.66000 ,9.63000 ,6.98000 ,3.99000 ,2.52000 ,3.08000 ,4.95000 ,7.59000 ,10.98000 ,14.59000 ,15.35000 ,0.39000 ,0.34000 ,0.23000 ,0.12000 ,0.05000 ,0.02000 ,0.03000 ,0.05000 ,0.12000 ,0.22000 ,0.34000 ,0.40000 ,88.30,128.20000 ,118.47000 ,104.29000 ,64.10000 ,36.61000 ,47.56000 ,39.44000 ,49.91000 ,80.57000 ,101.08000 ,130.06000 ,159.33000 ,14.230000 ,14.050000 ,13.320000 ,12.090000 ,8.900000 ,7.960000 ,7.040000 ,7.050000 ,8.150000 ,9.730000 ,12.170000 ,14.120000 ,104.330000 ,57.080000 ,53.110000 ,38.630000 ,63.070000 ,207.080000 ,186.020000 ,145.210000 ,216.370000 ,142.120000 ,66.470000 ,63.900000 , 5.9, 25.3,189.7233202, 7.4, 26.4, 158.9, 0.0, 0.0,0, 0.0, 0.0,0, 5.6, 11.9, 168 
2003.00000 ,79.25000 ,78.00000 ,82.12000 ,87.44000 ,92.00000 ,95.75000 ,95.00000 ,93.75000 ,92.62000 ,87.81000 ,81.50000 ,82.31000 ,10.79000 ,7.15000 ,11.13000 ,9.29000 ,11.30000 ,10.30000 ,11.05000 ,12.12000 ,12.27000 ,11.42000 ,10.98000 ,11.84000 ,16.07000 ,14.33000 ,10.21000 ,6.77000 ,3.97000 ,2.71000 ,3.21000 ,4.98000 ,7.44000 ,11.09000 ,15.19000 ,15.33000 ,0.44000 ,0.37000 ,0.23000 ,0.12000 ,0.05000 ,0.02000 ,0.03000 ,0.05000 ,0.11000 ,0.20000 ,0.36000 ,0.40000 ,91.09,185.94000 ,139.62000 ,107.13000 ,56.91000 ,30.40000 ,38.69000 ,31.27000 ,49.82000 ,76.31000 ,82.19000 ,136.69000 ,158.11000 ,15.680000 ,15.370000 ,13.280000 ,11.120000 ,9.820000 ,8.000000 ,6.320000 ,7.010000 ,6.670000 ,8.330000 ,12.390000 ,14.310000 ,67.780000 ,18.960000 ,103.530000 ,116.020000 ,97.490000 ,180.980000 ,159.990000 ,221.160000 ,228.680000 ,90.010000 ,26.930000 ,78.480000 , 7.4, 25.3,245.0592885, 8.3, 21.2, 273.2, 0.0, 0.0,0, 0.0, 0.0,0, 3.9, 7.5, 201 
2004.00000 ,84.12000 ,83.19000 ,85.38000 ,88.88000 ,94.12000 ,95.94000 ,95.75000 ,93.38000 ,91.50000 ,86.31000 ,85.38000 ,81.75000 ,10.80000 ,12.41000 ,12.74000 ,11.86000 ,11.27000 ,10.46000 ,11.21000 ,11.54000 ,10.52000 ,11.92000 ,11.84000 ,9.75000 ,14.60000 ,13.51000 ,8.95000 ,6.41000 ,3.55000 ,2.59000 ,3.34000 ,4.88000 ,7.88000 ,12.18000 ,13.06000 ,17.09000 ,0.38000 ,0.36000 ,0.21000 ,0.12000 ,0.05000 ,0.02000 ,0.03000 ,0.06000 ,0.12000 ,0.24000 ,0.31000 ,0.45000 ,82.65,149.18000 ,121.89000 ,95.49000 ,66.71000 ,38.13000 ,33.24000 ,35.25000 ,44.64000 ,61.10000 ,99.74000 ,116.00000 ,130.40000 ,13.360000 ,14.010000 ,12.680000 ,10.480000 ,7.980000 ,7.150000 ,5.650000 ,6.420000 ,8.440000 ,10.080000 ,11.930000 ,14.300000 ,168.640000 ,53.720000 ,49.250000 ,82.050000 ,147.890000 ,240.470000 ,164.010000 ,134.850000 ,100.350000 ,90.660000 ,106.150000 ,69.040000 , 7.7, 26.1,206.8965517, 9.3, 28.0, 192.6, 0.0, 0.0,0, 0.0, 0.0,0, 4.1, 6.6, 166 
2005.00000 ,82.62000 ,82.50000 ,82.25000 ,87.19000 ,93.06000 ,94.56000 ,95.25000 ,93.62000 ,90.38000 ,88.50000 ,85.12000 ,86.25000 ,11.34000 ,11.63000 ,8.80000 ,11.23000 ,11.05000 ,7.59000 ,10.49000 ,10.73000 ,9.99000 ,13.14000 ,10.88000 ,11.25000 ,14.88000 ,12.12000 ,9.25000 ,5.79000 ,3.71000 ,3.06000 ,3.15000 ,4.59000 ,8.02000 ,11.68000 ,14.97000 ,13.98000 ,0.41000 ,0.31000 ,0.22000 ,0.11000 ,0.05000 ,0.03000 ,0.03000 ,0.05000 ,0.12000 ,0.22000 ,0.34000 ,0.36000 ,82.85,129.76000 ,122.50000 ,95.81000 ,57.28000 ,47.04000 ,24.79000 ,35.34000 ,52.40000 ,67.83000 ,99.40000 ,109.96000 ,152.03000 ,14.840000 ,14.090000 ,12.370000 ,12.110000 ,8.950000 ,7.080000 ,7.420000 ,7.710000 ,8.520000 ,11.210000 ,12.630000 ,14.130000 ,67.070000 ,76.630000 ,39.910000 ,91.590000 ,97.290000 ,90.310000 ,144.710000 ,211.230000 ,124.830000 ,193.810000 ,125.000000 ,174.350000 , 7.4, 30.5,213.1147541, 7.6, 27.8, 212.2, 0.0, 0.0,0, 0.0, 0.0,0, 4.0, 9.1, 154 
2006.00000 ,82.31000 ,85.12000 ,82.88000 ,91.75000 ,93.75000 ,95.56000 ,95.38000 ,92.00000 ,89.19000 ,85.62000 ,84.31000 ,80.88000 ,12.40000 ,11.55000 ,9.84000 ,11.31000 ,11.33000 ,10.23000 ,9.05000 ,9.68000 ,11.38000 ,11.93000 ,10.48000 ,11.18000 ,16.41000 ,12.47000 ,10.89000 ,6.00000 ,3.84000 ,2.93000 ,3.44000 ,5.14000 ,7.97000 ,11.59000 ,13.70000 ,16.23000 ,0.45000 ,0.33000 ,0.25000 ,0.11000 ,0.05000 ,0.03000 ,0.04000 ,0.07000 ,0.14000 ,0.23000 ,0.34000 ,0.44000 ,93.40,205.33000 ,111.14000 ,127.72000 ,51.15000 ,34.87000 ,24.67000 ,22.33000 ,46.57000 ,73.96000 ,131.36000 ,115.59000 ,176.14000 ,15.070000 ,14.720000 ,13.760000 ,8.750000 ,7.320000 ,5.960000 ,6.200000 ,7.300000 ,8.470000 ,9.520000 ,10.840000 ,13.020000 ,52.850000 ,46.500000 ,48.730000 ,170.380000 ,113.670000 ,65.780000 ,122.470000 ,85.120000 ,132.260000 ,85.740000 ,47.380000 ,61.220000 , 7.9, 34.0,179.4117647, 8.5, 28.2, 205.4, 0.0, 0.0,0, 0.0, 0.0,0, 4.3, 8.5, 212 
2007.00000 ,82.88000 ,75.19000 ,80.88000 ,83.75000 ,93.38000 ,94.94000 ,94.19000 ,94.00000 ,90.38000 ,88.56000 ,81.62000 ,81.44000 ,11.02000 ,8.59000 ,9.88000 ,7.25000 ,11.00000 ,7.18000 ,9.65000 ,10.98000 ,10.53000 ,11.44000 ,7.27000 ,10.74000 ,14.04000 ,15.76000 ,9.94000 ,7.16000 ,3.53000 ,3.18000 ,3.49000 ,4.90000 ,7.93000 ,10.96000 ,16.05000 ,15.82000 ,0.40000 ,0.42000 ,0.24000 ,0.13000 ,0.05000 ,0.03000 ,0.03000 ,0.05000 ,0.12000 ,0.20000 ,0.37000 ,0.41000 ,95.09,188.10000 ,150.91000 ,127.75000 ,76.98000 ,50.81000 ,15.04000 ,26.08000 ,56.04000 ,58.94000 ,104.30000 ,137.49000 ,148.59000 ,15.530000 ,17.210000 ,13.790000 ,11.710000 ,10.860000 ,5.080000 ,5.910000 ,7.520000 ,8.280000 ,9.690000 ,13.280000 ,14.700000 ,107.880000 ,31.380000 ,87.320000 ,38.280000 ,209.780000 ,51.810000 ,97.790000 ,186.910000 ,133.010000 ,139.060000 ,19.850000 ,111.780000 , 7.2, 17.7,242.9378531, 7.5, 16.2, 253.6, 0.0, 0.0,0, 0.0, 0.0,0, 3.6, 3.4, 262 
2008.00000 ,74.38000 ,76.38000 ,76.19000 ,88.62000 ,93.75000 ,93.88000 ,94.25000 ,93.12000 ,90.56000 ,86.62000 ,85.44000 ,83.38000 ,11.99000 ,11.15000 ,9.25000 ,14.06000 ,8.82000 ,10.88000 ,11.93000 ,10.38000 ,9.86000 ,10.59000 ,12.09000 ,10.98000 ,17.43000 ,13.63000 ,9.97000 ,6.48000 ,3.62000 ,2.88000 ,3.69000 ,5.12000 ,7.45000 ,11.12000 ,13.61000 ,15.73000 ,0.48000 ,0.36000 ,0.23000 ,0.12000 ,0.05000 ,0.03000 ,0.04000 ,0.07000 ,0.12000 ,0.23000 ,0.31000 ,0.41000 ,88.29,193.90000 ,135.14000 ,137.07000 ,59.30000 ,53.70000 ,27.48000 ,23.99000 ,35.21000 ,71.76000 ,114.42000 ,87.05000 ,120.45000 ,15.980000 ,13.690000 ,13.970000 ,10.760000 ,9.170000 ,7.840000 ,5.340000 ,6.210000 ,7.850000 ,10.470000 ,11.360000 ,12.290000 ,20.030000 ,94.320000 ,70.220000 ,79.980000 ,82.120000 ,107.150000 ,121.840000 ,112.130000 ,164.960000 ,59.120000 ,118.250000 ,106.280000 , 7.1, 26.8,353.7547761, 7.8, 22.0, 364.8, 0.0, 0.0,0, 0.0, 0.0,0, 4.2, 7.9, 357 
2009.00000 ,79.88000 ,78.94000 ,84.38000 ,89.56000 ,92.56000 ,95.19000 ,95.44000 ,94.62000 ,92.06000 ,86.19000 ,82.12000 ,82.31000 ,13.99000 ,10.13000 ,11.30000 ,10.93000 ,10.55000 ,10.68000 ,11.20000 ,13.17000 ,11.49000 ,9.01000 ,12.84000 ,10.84000 ,15.18000 ,14.48000 ,9.51000 ,6.52000 ,3.91000 ,3.04000 ,3.19000 ,4.70000 ,7.44000 ,12.44000 ,14.77000 ,15.34000 ,0.43000 ,0.39000 ,0.23000 ,0.12000 ,0.05000 ,0.03000 ,0.03000 ,0.05000 ,0.11000 ,0.24000 ,0.36000 ,0.41000 ,82.60,232.50000 ,105.92000 ,83.30000 ,60.37000 ,56.45000 ,25.10000 ,36.23000 ,53.38000 ,55.49000 ,73.70000 ,109.00000 ,99.80000 ,14.800000 ,14.560000 ,13.600000 ,10.870000 ,9.130000 ,7.260000 ,6.330000 ,8.050000 ,8.690000 ,9.800000 ,13.530000 ,13.720000 ,66.440000 ,59.450000 ,105.650000 ,110.490000 ,108.920000 ,134.050000 ,189.330000 ,306.700000 ,172.260000 ,63.810000 ,87.160000 ,81.450000 , 8.6, 34.9,281.7808309, 10.6, 28.5, 277.9, 0.0, 0.0,0, 0.1, 0.5,351, 3.7, 6.5, 209 
2010.00000 ,77.06000 ,73.62000 ,80.00000 ,89.50000 ,92.00000 ,95.19000 ,95.31000 ,94.50000 ,92.62000 ,87.56000 ,84.19000 ,84.50000 ,10.54000 ,10.38000 ,12.07000 ,10.69000 ,9.04000 ,9.73000 ,9.20000 ,10.04000 ,13.74000 ,10.95000 ,9.05000 ,10.62000 ,16.11000 ,15.13000 ,10.13000 ,5.93000 ,4.16000 ,3.01000 ,3.30000 ,4.77000 ,7.18000 ,11.44000 ,13.71000 ,15.16000 ,0.45000 ,0.40000 ,0.23000 ,0.11000 ,0.05000 ,0.02000 ,0.03000 ,0.05000 ,0.12000 ,0.23000 ,0.32000 ,0.39000 ,79.30,123.20000 ,123.20000 ,83.70000 ,50.80000 ,56.63000 ,25.60000 ,25.60000 ,41.00000 ,53.90000 ,124.71000 ,144.89000 ,98.40000 ,15.180000 ,16.060000 ,14.800000 ,12.380000 ,8.570000 ,6.660000 ,6.490000 ,6.590000 ,7.550000 ,10.240000 ,12.080000 ,13.030000 ,32.530000 ,67.910000 ,103.730000 ,116.940000 ,92.910000 ,125.750000 ,104.800000 ,182.920000 ,174.110000 ,109.910000 ,126.480000 ,121.160000 , 7.2, 27.3,238.0952381, 8.8, 28.8, 267.7, 0.0, 0.0,0, 0.0, 0.0,0, 3.7, 6.6, 166 
2011.00000 ,82.56000 ,85.19000 ,85.94000 ,89.88000 ,93.56000 ,94.75000 ,94.69000 ,93.38000 ,90.81000 ,84.88000 ,85.44000 ,80.94000 ,10.69000 ,12.34000 ,11.32000 ,9.45000 ,9.97000 ,10.40000 ,12.67000 ,10.86000 ,9.76000 ,9.35000 ,10.52000 ,8.59000 ,14.28000 ,12.57000 ,9.52000 ,6.65000 ,3.73000 ,2.78000 ,3.12000 ,4.90000 ,7.77000 ,11.69000 ,13.76000 ,17.41000 ,0.41000 ,0.34000 ,0.23000 ,0.12000 ,0.05000 ,0.02000 ,0.02000 ,0.06000 ,0.12000 ,0.23000 ,0.32000 ,0.45000 ,81.00,102.30000 ,74.40000 ,67.40000 ,47.20000 ,29.40000 ,36.20000 ,26.10000 ,55.96000 ,101.74000 ,115.01000 ,143.85000 ,172.39000 ,15.270000 ,13.930000 ,12.810000 ,11.240000 ,8.020000 ,6.900000 ,5.670000 ,8.870000 ,8.610000 ,9.950000 ,12.390000 ,14.140000 ,122.810000 ,94.950000 ,124.200000 ,95.500000 ,74.760000 ,174.070000 ,152.630000 ,164.040000 ,117.790000 ,103.680000 ,138.070000 ,56.590000 , 8.1, 31.9,219.4357367, 10.9, 39.1, 215.1, 0.0, 0.0,0, 0.0, 0.0,0, 3.4, 7.0, 173 
2012.00000 ,80.38000 ,77.12000 ,83.38000 ,89.44000 ,95.50000 ,95.38000 ,95.62000 ,94.62000 ,91.88000 ,86.56000 ,81.81000 ,83.56000 ,10.64000 ,11.19000 ,9.56000 ,11.31000 ,10.10000 ,9.28000 ,9.18000 ,10.72000 ,12.67000 ,11.78000 ,10.45000 ,10.20000 ,15.97000 ,14.38000 ,9.65000 ,6.48000 ,3.39000 ,2.96000 ,3.09000 ,4.80000 ,7.51000 ,10.89000 ,15.86000 ,15.09000 ,0.45000 ,0.38000 ,0.23000 ,0.12000 ,0.05000 ,0.03000 ,0.03000 ,0.05000 ,0.11000 ,0.21000 ,0.37000 ,0.39000 ,73.19,127.70000 ,102.70000 ,76.10000 ,55.40000 ,39.40000 ,36.60000 ,17.80000 ,72.44000 ,57.60000 ,69.60000 ,117.30000 ,105.60000 ,15.910000 ,15.640000 ,13.430000 ,12.050000 ,8.990000 ,6.610000 ,6.120000 ,6.900000 ,8.330000 ,9.920000 ,12.530000 ,13.660000 ,73.810000 ,51.400000 ,113.700000 ,105.550000 ,171.600000 ,131.630000 ,94.420000 ,168.890000 ,173.010000 ,75.800000 ,64.590000 ,88.550000 , 6.6, 32.3,232.5437182, 6.5, 23.1, 212.0, 0.0, 0.0,0, 0.0, 0.0,0, 3.4, 7.6, 184 
2013.00000 ,78.31000 ,74.88000 ,77.75000 ,87.25000 ,92.69000 ,94.19000 ,95.38000 ,94.75000 ,90.44000 ,89.19000 ,84.62000 ,83.19000 ,10.26000 ,10.18000 ,11.23000 ,11.46000 ,10.80000 ,9.77000 ,9.05000 ,10.04000 ,10.28000 ,11.38000 ,10.25000 ,10.27000 ,15.96000 ,14.85000 ,10.34000 ,6.26000 ,3.94000 ,3.20000 ,2.99000 ,4.43000 ,7.98000 ,10.01000 ,14.46000 ,14.98000 ,0.43000 ,0.38000 ,0.24000 ,0.11000 ,0.05000 ,0.03000 ,0.03000 ,0.05000 ,0.13000 ,0.20000 ,0.34000 ,0.40000 ,90.35,146.20000 ,104.90000 ,92.20000 ,49.70000 ,57.16000 ,33.80000 ,51.39000 ,89.20000 ,94.92000 ,145.80000 ,108.80000 ,110.10000 ,15.110000 ,15.970000 ,15.580000 ,10.830000 ,8.750000 ,7.350000 ,7.190000 ,7.110000 ,9.320000 ,9.890000 ,11.100000 ,13.530000 ,51.630000 ,43.510000 ,101.930000 ,82.350000 ,104.010000 ,72.530000 ,188.850000 ,298.690000 ,152.810000 ,191.330000 ,129.070000 ,90.900000 , 6.0, 30.4,288.7647832, 5.1, 16.5, 256.2, 0.0, 0.0,0, 0.0, 0.0,0, 3.7, 7.4, 225 
2014.00000 ,79.12000 ,77.19000 ,82.38000 ,87.75000 ,93.62000 ,95.38000 ,94.88000 ,92.12000 ,87.81000 ,87.12000 ,83.19000 ,83.25000 ,11.12000 ,11.98000 ,9.42000 ,10.01000 ,10.31000 ,9.62000 ,12.55000 ,11.30000 ,11.13000 ,13.49000 ,11.10000 ,11.49000 ,16.64000 ,13.57000 ,10.24000 ,6.39000 ,3.66000 ,2.93000 ,3.08000 ,5.65000 ,8.00000 ,11.07000 ,13.68000 ,15.59000 ,0.46000 ,0.37000 ,0.23000 ,0.12000 ,0.05000 ,0.03000 ,0.03000 ,0.07000 ,0.12000 ,0.21000 ,0.32000 ,0.40000 ,99.15,143.00000 ,103.00000 ,141.16000 ,52.00000 ,58.00000 ,34.80000 ,50.82000 ,56.54000 ,82.10000 ,130.35000 ,172.76000 ,165.25000 ,15.300000 ,15.720000 ,14.460000 ,11.200000 ,9.490000 ,7.640000 ,6.990000 ,7.330000 ,9.110000 ,10.390000 ,11.830000 ,14.260000 ,57.310000 ,58.000000 ,82.250000 ,112.270000 ,118.740000 ,104.820000 ,174.500000 ,85.440000 ,89.070000 ,115.690000 ,63.490000 ,89.050000 , 8.2, 43.5,255.7262441, 6.0, 25.4, 255.8, 0.0, 0.0,0, 0.0, 0.0,0, 4.3, 11.7, 218 
2015.00000 ,81.00000 ,78.19000 ,85.69000 ,88.12000 ,94.88000 ,95.81000 ,95.25000 ,92.31000 ,88.69000 ,79.94000 ,81.38000 ,74.62000 ,12.98000 ,8.20000 ,10.59000 ,9.50000 ,11.35000 ,12.55000 ,10.37000 ,9.47000 ,8.43000 ,10.93000 ,11.94000 ,11.27000 ,15.71000 ,14.28000 ,8.57000 ,6.41000 ,3.41000 ,2.71000 ,3.27000 ,5.22000 ,8.14000 ,12.59000 ,14.23000 ,17.24000 ,0.41000 ,0.38000 ,0.20000 ,0.12000 ,0.05000 ,0.02000 ,0.03000 ,0.07000 ,0.14000 ,0.27000 ,0.34000 ,0.45000 ,105.72,178.76000 ,146.20000 ,130.64000 ,77.03000 ,69.00000 ,36.32000 ,21.20000 ,30.20000 ,77.51000 ,149.44000 ,143.74000 ,208.63000 ,14.790000 ,15.720000 ,11.960000 ,10.450000 ,8.210000 ,6.520000 ,5.460000 ,5.570000 ,8.650000 ,11.530000 ,12.540000 ,15.030000 ,112.230000 ,34.460000 ,119.810000 ,41.710000 ,196.220000 ,108.710000 ,121.400000 ,142.210000 ,58.890000 ,20.390000 ,72.070000 ,67.400000 , 8.3, 44.2,268.2882693, 5.2, 16.9, 270.7, 0.0, 0.0,0, 0.0, 0.3,255, 3.6, 6.3, 268 
2016.00000 ,68.31000 ,76.62000 ,77.69000 ,84.44000 ,93.56000 ,94.94000 ,95.12000 ,91.81000 ,89.62000 ,87.19000 ,86.25000 ,81.50000 ,9.36000 ,11.84000 ,10.73000 ,10.96000 ,11.80000 ,9.56000 ,10.98000 ,10.12000 ,9.79000 ,13.22000 ,11.27000 ,11.50000 ,16.20000 ,13.69000 ,10.12000 ,6.24000 ,3.41000 ,2.70000 ,3.13000 ,4.98000 ,7.91000 ,11.17000 ,13.62000 ,15.73000 ,0.45000 ,0.36000 ,0.23000 ,0.12000 ,0.04000 ,0.02000 ,0.03000 ,0.06000 ,0.12000 ,0.22000 ,0.34000 ,0.42000 ,90.87,190.08000 ,163.05000 ,127.40000 ,115.53000 ,36.20000 ,16.00000 ,21.60000 ,34.20000 ,45.60000 ,81.80000 ,112.20000 ,146.80000 ,16.410000 ,16.070000 ,14.500000 ,12.210000 ,9.420000 ,7.740000 ,6.880000 ,7.010000 ,9.280000 ,9.550000 ,11.500000 ,14.020000 ,95.310000 ,59.960000 ,61.970000 ,67.420000 ,274.410000 ,250.040000 ,239.640000 ,126.070000 ,139.450000 ,208.370000 ,131.930000 ,107.800000 , 10.5, 53.4,257.8848597, 5.6, 16.5, 293.3, 0.0, 0.0,0, 0.0, 0.3,283, 1.9, 4.5, 307 
2017.00000 ,80.94000 ,80.44000 ,78.25000 ,84.75000 ,92.44000 ,94.62000 ,93.94000 ,92.31000 ,91.19000 ,86.25000 ,77.62000 ,79.75000 ,12.25000 ,10.91000 ,11.34000 ,9.07000 ,9.60000 ,9.31000 ,9.55000 ,10.45000 ,9.50000 ,9.81000 ,9.02000 ,11.36000 ,15.20000 ,13.57000 ,11.12000 ,6.71000 ,3.75000 ,2.70000 ,3.18000 ,5.35000 ,6.97000 ,11.32000 ,16.20000 ,15.34000 ,0.43000 ,0.35000 ,0.27000 ,0.12000 ,0.05000 ,0.03000 ,0.03000 ,0.06000 ,0.10000 ,0.23000 ,0.38000 ,0.41000 ,85.07,168.00000 ,122.80000 ,138.80000 ,59.80000 ,29.40000 ,20.40000 ,21.60000 ,31.60000 ,52.20000 ,94.20000 ,135.80000 ,146.20000 ,15.220000 ,13.370000 ,15.580000 ,11.650000 ,8.710000 ,7.200000 ,5.500000 ,6.190000 ,7.180000 ,11.340000 ,14.280000 ,14.830000 ,73.420000 ,53.730000 ,50.910000 ,65.210000 ,134.850000 ,66.700000 ,142.080000 ,149.520000 ,173.680000 ,91.770000 ,48.560000 ,101.790000 , 10.3, 55.8,227.5016673, 8.1, 33.4, 246.2, 0.0, 0.0,0, 0.1, 1.1,284, 2.6, 5.3, 275 
2018.00000 ,71.50000 ,73.81000 ,80.12000 ,84.19000 ,90.62000 ,94.12000 ,95.00000 ,92.56000 ,89.19000 ,83.12000 ,83.56000 ,77.000000 ,10.17000 ,13.07000 ,11.53000 ,12.37000 ,10.58000 ,9.13000 ,12.55000 ,12.88000 ,12.09000 ,9.16000 ,11.89000 ,11.770000 ,15.95000 ,13.33000 ,9.98000 ,6.08000 ,3.65000 ,3.17000 ,3.00000 ,5.04000 ,8.12000 ,12.20000 ,13.97000 ,17.120000 ,0.44000 ,0.35000 ,0.23000 ,0.12000 ,0.05000 ,0.03000 ,0.02000 ,0.05000 ,0.12000 ,0.23000 ,0.31000 ,0.450000 ,82.87,169.20000 ,142.00000 ,139.80000 ,72.20000 ,35.20000 ,17.60000 ,25.40000 ,40.20000 ,61.00000 ,101.20000 ,107.80000 ,,16.470000 ,14.790000 ,13.780000 ,11.640000 ,9.230000 ,6.890000 ,6.640000 ,6.710000 ,8.100000 ,10.880000 ,12.310000 ,15.500000 ,51.570000 ,83.490000 ,130.140000 ,83.540000 ,140.910000 ,121.760000 ,229.030000 ,170.830000 ,91.610000 ,50.230000 ,110.240000 ,91.700000 , 7.4, 40.3,0, 4.6, 16.3, 268.5, 0.0, 0.0,0, 0.2, 4.2,302, 2.7, 6.0, 231 
